Title,Available Globally?,Release Date,Hours Viewed,Runtime,Views
Defying Destiny: Season 1 // María la caprichosa: Temporada 1,Yes,2026-01-05,265600000,48:55,5400000
The Rookie: Season 2,No,,76600000,14:17,5400000
Suits (2011): Season 3,No,,63300000,11:41,5400000
The Walking Dead: Season 3,No,,62000000,11:30,5400000
Ginny & Georgia: Season 3,Yes,2025-06-05,56700000,10:34,5400000
Brooklyn Nine-Nine: Season 2,No,,44900000,8:19,5400000
The Hunting Wives: Season 1,No,,36200000,6:41,5400000
Viral Hit: Season 1 // 喧嘩独学: シーズン1,Yes,2026-06-11,27200000,5:00,5400000
A Good Girl's Guide to Murder: Season 1,No,2024-08-01,25100000,4:37,5400000
Rafa: Limited Series,Yes,2026-05-29,20700000,3:48,5400000
Dog Days Out: Part 1,Yes,2025-02-13,11500000,2:07,5400000
Numberblocks: Season 1,No,,9100000,1:41,5400000
Superhero Baby Shark: Season 1,Yes,,2600000,0:29,5400000
Smallville: Season 2,No,,87400000,16:30,5300000
Pro Bono: Limited Series // 프로보노: 리미티드 시리즈,Yes,2025-12-06,76900000,14:29,5300000
Business Proposal: Limited Series // 사내맞선: 리미티드 시리즈,Yes,2022-02-28,64200000,12:03,5300000
La Brea: Season 2,No,,53100000,9:56,5300000
Losing Judgment: Season 1 // Perdiendo el juicio: Temporada 1,No,2026-06-12,46500000,8:46,5300000
As You Stood By: Limited Series // 당신이 죽였다: 리미티드 시리즈,Yes,2025-11-07,44300000,8:20,5300000
Virgin River: Season 1,Yes,2019-12-06,39100000,7:25,5300000
Squid Game: Season 3 // 오징어 게임: 시즌 3,Yes,2025-06-27,32600000,6:08,5300000
The Crystal Cuckoo: Limited Series // El cuco de cristal: Miniserie,Yes,2025-11-14,25500000,4:51,5300000
Gabby's Dollhouse: Season 6,Yes,2022-11-01,12800000,2:26,5300000
Sesame Street: Volume 2,No,2026-03-09,10800000,2:02,5300000
The Rats: A Witcher Tale,Yes,2025-10-30,7400000,1:23,5300000
Chip and Potato: Chip’s Holiday,No,2022-06-27,2100000,0:24,5300000
DOC: Season 1,No,2026-03-04,162000000,31:21,5200000
The Rookie: Season 5,No,,81600000,15:44,5200000
S.W.A.T. (2017): Season 1,No,,81500000,15:49,5200000
The Rookie: Season 4,No,,81200000,15:45,5200000
Money Heist: Part 5 // La casa de papel: Parte 5,Yes,2021-09-03,47500000,9:05,5200000
The Cleaning Lady (2022): Season 4,No,,45100000,8:44,5200000
Everybody Hates Chris: Season 1,No,,38300000,7:21,5200000
Last Samurai Standing: Season 1 // イクサガミ: シーズン1,Yes,2025-11-13,26900000,5:09,5200000
Emily in Paris: Season 1,Yes,2020-10-02,25000000,4:49,5200000
Santita: Season 1,Yes,2026-04-22,23800000,4:33,5200000
Rick and Morty: Season 1,No,,21200000,4:04,5200000
The Bad Guys: The Series: Season 1,Yes,2025-11-06,19900000,3:49,5200000
Missing You: Limited Series,Yes,2025-01-01,19600000,3:46,5200000
CoComelon: Season 1,No,2020-05-31,15300000,2:58,5200000
Shaun the Sheep: Adventures from Mossy Bottom: Season 1,Yes,2020-03-16,11600000,2:15,5200000
Booba: Season 5,Yes,,6600000,1:16,5200000
Go! Go! Cory Carson: Chrissy Takes the Wheel,Yes,2021-09-21,5300000,1:01,5200000
The Mentalist (2008): Season 4,No,,85300000,16:50,5100000
SpongeBob SquarePants: Season 8,No,,51800000,10:13,5100000
The Rookie: Season 3,No,,51600000,10:03,5100000
Teen Wolf (2011): Season 1,No,,42800000,8:19,5100000
Lucas the Spider: Season 1,No,,42300000,8:17,5100000
Lawmen: Bass Reeves: Season 1,No,,31000000,6:05,5100000
The Fragrant Flower Blooms With Dignity: Season 1 // 薫る花は凛と咲く: シーズン1,No,2025-07-05,26600000,5:12,5100000
Brooklyn Nine-Nine: Season 8,Yes,,19200000,3:44,5100000
Trash Truck: Season 1,Yes,2020-11-10,14300000,2:47,5100000
Octonauts & the Great Barrier Reef,Yes,2020-10-13,4000000,0:47,5100000
Person of Interest: Season 3,No,,83400000,16:41,5000000
The Vampire Diaries: Season 5,No,,76000000,15:08,5000000
Grizzy and the Lemmings: Season 4,No,,45700000,9:09,5000000
The Middle: Season 2,No,,43100000,8:35,5000000
My Life With the Walter Boys: Season 2,Yes,2025-08-28,37000000,7:27,5000000
The Witcher: Season 4,Yes,2025-10-30,35700000,7:11,5000000
Desi Bling: Season 1 // देसी ब्लिंग: सीज़न 1,No,2026-05-20,25100000,5:03,5000000
Never Have I Ever: Season 1,Yes,2020-04-27,23100000,4:35,5000000
Funny AF with Kevin Hart: The Callbacks,No,2026-04-20,5500000,1:06,5000000
Homeland: Season 2,No,,52300000,10:35,4900000
The Good Doctor: Season 7,No,,35400000,7:12,4900000
Fake Profile: Season 2 // Perfil falso: Temporada 2,Yes,2025-01-08,35000000,7:08,4900000
Agent from Above: Season 1 // 乩身: 第 1 季,Yes,2026-04-02,27900000,5:44,4900000
Frieren: Beyond Journey's End: Season 2 // 葬送のフリーレン: シーズン2,No,,19700000,4:00,4900000
Rick and Morty: Season 6,No,,18000000,3:41,4900000
Morphle: Season 1,Yes,,12900000,2:39,4900000
Fireplace for Your Home: Crackling Birchwood Fireplace,Yes,,4900000,1:00,4900000
Bones (2005): Season 1,No,,77400000,16:06,4800000
Everwood: Season 2,No,,76800000,16:08,4800000
The Handmaid's Tale: Season 3,No,,53900000,11:08,4800000
Maamla Legal Hai: Season 2 // मामला लीगल है: सीज़न 2,Yes,2026-04-03,23200000,4:53,4800000
Gabby's Dollhouse: Season 8,Yes,2023-08-07,13600000,2:50,4800000
Gabby's Dollhouse: Season 7,Yes,2023-03-20,11800000,2:26,4800000
El Camino: A Breaking Bad Movie,Yes,2019-10-11,9900000,2:03,4800000
Hot Wheels Let's Race: Season 3,Yes,2025-03-03,9700000,2:02,4800000
Hot Wheels Let's Race: Season 2,Yes,2024-09-09,9600000,1:59,4800000
Dave Chappelle: The Unstoppable...,No,2025-12-19,6100000,1:16,4800000
Famous Last Words: Eric Dane,Yes,2026-02-20,4000000,0:50,4800000
Homeland: Season 3,No,,48700000,10:24,4700000
Avatar: The Last Airbender (2005): Book 2,No,,38700000,*,4700000
Vikings (2013): Season 2,Yes,,37200000,7:55,4700000
Old Money: Season 1 // Enfes Bir Akşam: 1. Sezon,Yes,2025-10-10,26700000,5:39,4700000
Emily in Paris: Season 3,Yes,2022-12-21,25600000,5:30,4700000
Ángela: Limited Series,No,2025-07-04,23800000,5:01,4700000
Mercy For None: Limited Series // 광장: 리미티드 시리즈,Yes,2025-06-06,23500000,5:01,4700000
Blue Therapy: Season 1,No,2026-03-04,22300000,4:46,4700000
Lupin: Part 1,Yes,2021-01-08,18900000,3:59,4700000
Rick and Morty: Season 3,No,,17900000,3:50,4700000
India’s Got Latent: Season 2,No,,4800000,1:01,4700000
Idol I: 시즌 1 // 아이돌아이: 시즌 1,Yes,,57200000,12:20,4600000
Manifest: Season 1,No,2021-06-10,53000000,11:26,4600000
The Walking Dead: Season 4,No,,52900000,11:29,4600000
Victorious: Season 3,No,,49200000,10:37,4600000
Shameless (U.S.): Season 2,No,,48300000,10:30,4600000
Ginny & Georgia: Season 2,Yes,2023-01-05,45000000,9:47,4600000
Avatar: The Last Airbender (2005): Book 3,No,,39300000,*,4600000
Squid Game: Season 1 // 오징어 게임: 시즌 1,Yes,2021-09-17,38600000,8:19,4600000
My Life With the Walter Boys: Season 1,Yes,2023-12-07,35100000,7:37,4600000
Resident Alien: Season 1,No,,35100000,7:33,4600000
Rulers of Fortune: Season 1 // Os Donos do Jogo: Temporada 1,Yes,2025-10-29,34800000,7:34,4600000
Yellowstone: Season 1,No,,34800000,7:32,4600000
Record of Ragnarok: Season 3 // 終末のワルキューレ: シーズン3,No,2025-12-10,29000000,6:18,4600000
Glory: Season 1 // ग्लोरी: सीज़न 1,Yes,2026-05-01,28700000,6:14,4600000
The Upshaws: Part 7,Yes,2026-01-15,25400000,5:33,4600000
Kohrra: Season 2,Yes,2026-02-11,22700000,4:58,4600000
Rick and Morty: Season 2,No,,17400000,3:49,4600000
Rick and Morty: Season 5,No,,17300000,3:44,4600000
Little Angel: Volume 3,Yes,,15500000,3:23,4600000
American Manhunt: Osama bin Laden: Season 1,Yes,2025-05-14,14200000,3:04,4600000
Sharkdog: Season 1,Yes,2021-09-03,13000000,2:49,4600000
Gabby's Dollhouse: Season 11,Yes,2025-02-17,11200000,2:26,4600000
Lucifer: Season 2,No,2017-08-31,59300000,13:07,4500000
Suits (2011): Season 4,No,,51600000,11:35,4500000
Still Shining: Limited Series // 샤이닝: 리미티드 시리즈,Yes,2026-03-06,48200000,10:45,4500000
Found (2023): Season 1,No,,41700000,9:11,4500000
Mr. Mercedes: Season 1,No,,39100000,8:47,4500000
Fatal Seduction: Season 1,Yes,2023-07-07,32300000,7:12,4500000
Squid Game: Season 2 // 오징어 게임: 시즌 2,Yes,2024-12-26,32000000,7:10,4500000
Falling Skies: Season 2,No,,31900000,7:01,4500000
Emily in Paris: Season 2,Yes,2021-12-22,22800000,5:05,4500000
Someone Has to Know: Limited Series // Alguien tiene que saber: Miniserie,Yes,2026-04-15,22400000,5:01,4500000
Peppa Pig: Season 8,No,,18200000,4:03,4500000
Gabby's Dollhouse: Season 10,Yes,2024-08-05,10900000,2:26,4500000
The Mentalist (2008): Season 5,No,,68200000,15:28,4400000
The Walking Dead: Season 5,No,,52500000,11:51,4400000
Spartacus (2010): Blood and Sand,No,,50200000,11:26,4400000
The Loud House: Season 3,No,,42900000,9:47,4400000
2 Broke Girls (2011): Season 2,No,,38400000,8:38,4400000
Better Call Saul: Season 1,No,2015-02-08,34500000,7:52,4400000
Billionaires' Bunker // El refugio atómico,Yes,2025-09-19,32000000,7:21,4400000
In the Mud: Season 1 // En el barro: Temporada 1,Yes,2025-08-14,31200000,7:03,4400000
BEEF: Season 1,Yes,2023-04-06,26100000,5:53,4400000
City of Shadows: Limited Series // Ciudad de sombras: Miniserie,Yes,2025-12-12,21200000,4:47,4400000
Mating Season: Season 1,Yes,2026-05-22,20000000,4:31,4400000
Murder Mindfully: Season 2 // Achtsam Morden: Staffel 2,Yes,2026-05-28,19700000,4:29,4400000
Rick and Morty: Season 4,No,,16800000,3:48,4400000
Kylie: Limited Series,Yes,2026-05-20,13400000,3:04,4400000
Gabby's Dollhouse: Season 9,Yes,2024-03-25,10800000,2:26,4400000
Pinkfong Car Mechanic: Season 1,Yes,,4700000,1:04,4400000
Funny AF with Kevin Hart: The Roast of Marshawn Lynch,No,2026-04-27,3700000,0:50,4400000
King the Land: Limited Series // 킹더랜드: 리미티드 시리즈,Yes,2023-06-17,81200000,19:00,4300000
Smallville: Season 3,No,,67300000,15:44,4300000
Teen Titans Go!: Season 2,No,,40100000,9:18,4300000
Narcos: Season 1,Yes,2015-08-28,36000000,8:19,4300000
Life on Our Planet: Season 1,Yes,2023-10-25,29600000,6:56,4300000
The Chosen: Season 1,No,,27300000,6:18,4300000
Cobra Kai: Season 1,Yes,2020-08-28,22000000,5:05,4300000
Southland: Season 2,No,,18300000,4:14,4300000
CoComelon Lane: Season 1,Yes,2023-11-17,16900000,3:55,4300000
Devil May Cry: Season 1,Yes,2025-04-03,16900000,3:56,4300000
Funny AF with Kevin Hart: Headlines & Heckles,No,2026-04-27,4200000,0:58,4300000
Sharkdog's Fintastic Halloween,Yes,2021-10-15,1800000,0:25,4300000
The Vampire Diaries: Season 6,No,,63700000,15:08,4200000
The Great Indian Kapil Show: Season 4 // द ग्रेट इंडियन कपिल शो: सीज़न 4,No,2025-12-20,61000000,14:40,4200000
Shameless (U.S.): Season 3,No,,46000000,10:51,4200000
Homeland: Season 4,No,,41800000,9:52,4200000
BLUE LOCK // ブルーロック: シーズン1,No,,40300000,9:39,4200000
The Middle: Season 3,No,,35700000,8:34,4200000
Outer Banks: Season 2,Yes,2021-07-30,34300000,8:12,4200000
The Witcher: Season 1,Yes,2019-12-20,33600000,8:00,4200000
Winx Club – the Magic Is Back: Season 1,Yes,,23100000,5:27,4200000
Gangs of Galicia: Season 1 // Clanes: Temporada 1,Yes,2024-06-21,22400000,5:21,4200000
Dark Winds: Season 1,No,,18400000,4:21,4200000
Girl From Nowhere The Reset: Season 1 // เด็กใหม่ The Reset: ซีซั่น 1,Yes,,17200000,4:05,4200000
Solar Opposites: Season 1,No,,12800000,3:01,4200000
Larva Island: Season 1,Yes,2018-10-19,7500000,1:46,4200000
CoComelon Lane: Season 6,Yes,2025-12-01,4100000,0:59,4200000
The Mentalist (2008): Season 6,No,,63000000,15:28,4100000
Gilmore Girls: Season 1,Yes,,62300000,15:14,4100000
We Are All Trying Here: Limited Series // 모두가 자신의 무가치함과 싸우고 있다: 리미티드 시리즈,Yes,2026-04-18,55000000,13:24,4100000
Suits (2011): Season 5,No,,46800000,11:31,4100000
Homeland: Season 5,No,,43700000,10:37,4100000
Miraculous: Tales of Ladybug & Cat Noir: Season 1,No,,38700000,9:29,4100000
The Apothecary Diaries: Season 1 // 薬屋のひとりごと: シーズン1,No,,37100000,9:09,4100000
The Handmaid's Tale: Season 4,No,,36000000,8:43,4100000
Teen Wolf (2011): Season 2,No,,34400000,8:25,4100000
You: Season 1,Yes,2018-12-26,31100000,7:31,4100000
The Ramparts of Ice: Season 1 // 氷の城壁: シーズン1,Yes,2026-04-02,21400000,5:13,4100000
Behind Her Eyes: Limited Series,Yes,2021-02-17,20800000,5:02,4100000
Never Have I Ever: Season 2,Yes,2021-07-15,20400000,4:58,4100000
Queer Eye: Season 10,No,2026-01-21,19600000,4:46,4100000
Nobody Wants This: Season 2,Yes,2025-10-23,18100000,4:26,4100000
Lord of the Flies: Limited Series,No,2026-05-04,16500000,4:03,4100000
Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc // 鬼滅の刃: 柱稽古編,No,,16400000,3:58,4100000
Single's Inferno Reunion: Limited Series // 솔로지옥 리유니언: 리미티드 시리즈,No,,14700000,3:36,4100000
Little Angel: Volume 4,Yes,,12500000,3:04,4100000
My Melody & Kuromi: Season 1,Yes,2025-07-24,11200000,2:45,4100000
Trevor Noah: Joy in The Trenches,No,2026-04-14,4700000,1:09,4100000
Booba: Season 2 (Part 1),Yes,,2100000,0:31,4100000
Shameless (U.S.): Season 4,No,,42900000,10:44,4000000
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc // 鬼滅の刃: 竈門炭治郎 立志編",No,,40600000,10:16,4000000
Homeland: Season 8,No,,40500000,10:12,4000000
Homeland: Season 6,No,,39200000,9:53,4000000
Vikings (2013): Season 3,Yes,,30800000,7:39,4000000
The Trauma Code: Heroes on Call: Season 1 // 중증외상센터: 시즌 1,Yes,2025-01-24,27600000,6:56,4000000
Our Oceans: Season 1,Yes,2024-11-20,20400000,5:07,4000000
The Red Road: Season 1,No,,17800000,4:25,4000000
Secrets We Keep: Limited Series // Reservatet: Miniserie,Yes,2025-05-15,15100000,3:44,4000000
Tyson Fury vs. Arslanbek Makhmudov,No,2026-04-11,14500000,*,4000000
Ghosts (2021): Season 3,No,,13900000,3:30,4000000
Sonic Prime: Season 2,Yes,2023-07-13,12900000,3:14,4000000
CoComelon: Season 2,No,2020-12-17,11300000,2:49,4000000
The Creature Cases: Chapter 4,Yes,2024-11-25,10900000,2:43,4000000
Shrill: Season 1,No,,10300000,2:34,4000000
Taylor Tomlinson: Prodigal Daughter,No,2026-02-24,4600000,1:09,4000000
Bita e os Animais,No,,1800000,0:27,4000000
Person of Interest: Season 4,No,,62500000,15:57,3900000
The Walking Dead: Season 6,No,,49300000,12:35,3900000
Homeland: Season 7,No,,41700000,10:34,3900000
Shameless (U.S.): Season 5,No,,41700000,10:44,3900000
Juvenile Justice: Season 1 // 소년심판: 시즌 1,Yes,2022-02-25,40400000,10:15,3900000
The Man in the High Castle: Season 1,No,,36300000,9:17,3900000
The Mentalist (2008): Season 7,No,,34700000,8:59,3900000
2 Broke Girls (2011): Season 3,No,,33300000,8:35,3900000
Dark: Season 1,Yes,2017-12-01,32400000,8:20,3900000
Falling Skies: Season 3,No,,27600000,7:00,3900000
Sirens: Limited Series,Yes,2025-05-22,18600000,4:44,3900000
Never Have I Ever: Season 3,Yes,2022-08-12,18500000,4:42,3900000
Simon (2016): Season 1,No,,18300000,4:43,3900000
Homicide: Los Angeles,Yes,2024-07-16,17800000,4:33,3900000
Mark Rober's CrunchLabs: Season 4,Yes,,9900000,2:31,3900000
Booba: Season 2 (Part 2),Yes,,3100000,0:48,3900000
When Life Gives You Tangerines: Limited Series // 폭싹 속았수다: 리미티드 시리즈,Yes,2025-03-07,63200000,16:35,3800000
Gilmore Girls: Season 2,Yes,,60200000,16:03,3800000
Frieren: Beyond Journey's End: Season 1 // 葬送のフリーレン: シーズン1,No,,43300000,11:31,3800000
The Handmaid's Tale: Season 5,No,,32000000,8:32,3800000
Black Rabbit: Limited Series,Yes,2025-09-18,29200000,7:36,3800000
Virgin River: Season 2,Yes,2020-11-27,28300000,7:27,3800000
3 Body Problem: Season 1,Yes,2024-03-21,27900000,7:24,3800000
House of Guinness: Season 1,Yes,2025-09-25,26100000,6:54,3800000
The Queen's Gambit: Limited Series,Yes,2020-10-23,24900000,6:37,3800000
Stay Close: Limited Series,Yes,2021-12-31,23500000,6:15,3800000
Anne with an E: Season 1,Yes,2017-05-12,22500000,5:53,3800000
Anne Rice's Mayfair Witches: Season 1,No,,22200000,5:52,3800000
High Tides: Season 1 // Knokke Off: Seizoen 1,Yes,2023-07-19,21800000,5:46,3800000
Fatal Seduction: Season 2,Yes,2025-08-15,20600000,5:24,3800000
My Hero Academia: Season 1 // 僕のヒーローアカデミア: シーズン1,No,,20300000,*,3800000
Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc // 鬼滅の刃: 遊郭編,No,,18600000,4:53,3800000
Never Have I Ever: Season 4,Yes,2023-06-08,18500000,4:55,3800000
The InBESTigators: Season 1,Yes,2019-08-09,17700000,4:42,3800000
Jurassic World Camp Cretaceous: Season 2,Yes,2021-01-22,12300000,3:14,3800000
Keep Sweet: Pray and Obey: Limited Series,Yes,2022-06-08,12300000,3:15,3800000
Little Angel: Volume 5,Yes,,11900000,3:10,3800000
Missing: Dead or Alive?: Season 2,Yes,2025-11-24,10700000,2:50,3800000
The Creature Cases: Chapter 5,Yes,2025-06-09,9900000,2:37,3800000
The Office (U.S.): Season 1,No,,8500000,2:14,3800000
Funny AF with Kevin Hart: The Live Semifinals,No,2026-05-04,4500000,1:11*,3800000
Dragons: Rescue Riders: Secrets of the Songwing,Yes,2020-07-24,2900000,0:46,3800000
LEGO City 2017,No,,1500000,0:24,3800000
Lucifer: Season 3,No,2017-10-03,70200000,19:00,3700000
Teen Wolf (2011): Season 3,No,,62200000,16:49,3700000
Everwood: Season 3,No,,59800000,16:01,3700000
Gilmore Girls: Season 3,Yes,,58400000,15:54,3700000
Death Note (2006) // DEATH NOTE -デスノート-,No,,51800000,14:03,3700000
Suits (2011): Season 6,No,,41600000,11:20,3700000
Shameless (U.S.): Season 6,No,,40500000,10:52,3700000
The Smurfs (2021): Season 2,Yes,,36600000,9:58,3700000
The Loud House: Season 2,No,,36300000,9:49,3700000
Outer Banks: Season 3,Yes,2023-02-23,32900000,8:53,3700000
Henry Danger: Season 4,No,,30400000,8:16,3700000
The Handmaid's Tale: Season 6,No,,29600000,7:57,3700000
Sex/Life: Season 1,Yes,2021-06-25,24000000,6:27,3700000
The Waterfront: Season 1,Yes,2025-06-19,23900000,6:25,3700000
The Empress: Season 1 // Die Kaiserin: Staffel 1,Yes,2022-09-29,20900000,5:43,3700000
The Watcher: Season 1,Yes,2022-10-13,20700000,5:37,3700000
Blood Coast: Season 1 // Pax Massilia: Saison 1,Yes,2023-12-06,19800000,5:17,3700000
Dragons: Race to the Edge: Season 1,Yes,2015-06-26,18400000,4:59,3700000
Hell's Paradise: Jigokuraku: Season 2 // 地獄楽: 第2期,No,,18300000,4:54,3700000
A Man on the Inside: Season 2,Yes,2025-11-20,16200000,4:25,3700000
Gymnastics Academy: A Second Chance: Season 1,Yes,2022-09-16,16200000,4:20,3700000
"Raw: April 20, 2026",No,2026-04-20,7400000,1:59*,3700000
CMXXIV,No,2025-12-31,7000000,1:53,3700000
"Raw: January 5, 2026",No,2026-01-05,6800000,1:45*,3700000
Funny AF with Kevin Hart: Homecoming: The Live Finale,No,2026-05-05,4300000,1:10,3700000
The Boss Baby: Christmas Bonus,Yes,2022-12-06,2800000,0:46,3700000
Pinkfong Super Rescue Team: Season 1,Yes,,2500000,0:41,3700000
Gilmore Girls: Season 4,Yes,,58300000,16:03,3600000
Gilmore Girls: Season 5,Yes,,58200000,16:00,3600000
Smallville: Season 4,No,,57600000,15:49,3600000
The Blacklist: Season 1,No,,55700000,15:39,3600000
The Vampire Diaries: Season 7,No,,54600000,15:06,3600000
Shameless (U.S.): Season 7,No,,39100000,10:59,3600000
Shangri-La Frontier: 1st Season // シャングリラ・フロンティア: 1st Season,No,,37900000,10:25,3600000
