Sheet,Title,Available Globally?,Release Date,Hours Viewed,Runtime,Views
Shows,The Thundermans: Season 4,No,,70300000,12:03,5800000
Shows,PAW Patrol: Season 3,No,,58100000,10:04,5800000
Shows,AMERICA'S SWEETHEARTS: Dallas Cowboys Cheerleaders: Season 3,Yes,2026-06-16,40400000,7:01,5800000
Shows,Berlin and the Jewels of Paris: Limited Series // Berlín y las joyas de París: Miniserie,Yes,2023-12-29,38100000,6:34,5800000
Shows,Weak Hero: Class 1 // 약한영웅: Class 1,Yes,2025-03-25,32100000,5:31,5800000
Shows,Sean Combs: The Reckoning: Limited Series,Yes,2025-12-02,23900000,4:08,5800000
Shows,Funny AF with Kevin Hart: Auditions: Chicago,No,2026-04-20,5200000,0:54,5800000
Shows,Brooklyn Nine-Nine: Season 1,No,,45200000,7:58,5700000
Shows,Brooklyn Nine-Nine: Season 4,Yes,,45100000,7:53,5700000
Shows,Furies: Season 2: Furies: Resistance,Yes,2026-03-18,26000000,4:36,5700000
Shows,The Accident: Season 2 // Accidente: Temporada 2,Yes,2025-12-10,25800000,4:32,5700000
Shows,Little Angel: Volume 2,Yes,,20000000,3:30,5700000
Shows,Lottie Dottie Chicken: 4ª temporada // Galinha Pintadinha: 4ª temporada,No,,3300000,0:35,5700000
Shows,Animal Kingdom (2016): Season 6,No,,56900000,10:14,5600000
Shows,The Thundermans: Season 2,No,,53300000,9:27,5600000
Shows,Ginny & Georgia: Season 1,Yes,2021-02-24,51100000,9:08,5600000
Shows,Maid: Limited Series,Yes,2021-10-01,50600000,9:05,5600000
Shows,Outer Banks: Season 1,Yes,2020-04-15,47500000,8:25,5600000
Shows,Absentia: Season 3,Yes,,41300000,7:23,5600000
Shows,The Amazing World of Gumball: Season 1,No,,38000000,*,5600000
Shows,Fake Profile: Season 1 // Perfil falso: Temporada 1,Yes,2023-05-31,35600000,6:20,5600000
Shows,Jurassic World Camp Cretaceous: Season 1,Yes,2020-09-18,18300000,3:15,5600000
Shows,Rosario Tijeras (Mexico): Season 5,No,2026-06-10,167800000,30:20,5500000
Shows,Virgin River: Season 6,Yes,2024-12-19,45900000,8:19,5500000
Shows,Avatar: The Last Airbender (2005): Book 1,No,,44800000,8:08,5500000
Shows,The Evil Lawyer: Season 1 // ทนายปีศาจ: ซีซั่น 1,Yes,2026-06-11,37500000,6:51,5500000
Shows,Money Heist: Part 4 // La casa de papel: Parte 4,Yes,2020-04-03,36600000,6:42,5500000
Shows,Unlocked: A Jail Experiment: Season 2,Yes,2026-01-07,32700000,5:54,5500000
Shows,7 Bears: Limited Series,Yes,2025-07-10,25500000,4:36,5500000
Shows,High Tides: Season 3 // Knokke Off: Seizoen 3,No,2026-04-02,21400000,3:52,5500000
Shows,CoComelon: Season 14,Yes,2025-12-23,16500000,2:59,5500000
Shows,Gabby's Dollhouse: Season 5,Yes,2022-07-25,13300000,2:26,5500000
Shows,Booba: Season 3,Yes,,11300000,2:04,5500000
Shows,Defying Destiny: Season 1 // María la caprichosa: Temporada 1,Yes,2026-01-05,265600000,48:55,5400000
Shows,The Rookie: Season 2,No,,76600000,14:17,5400000
Shows,Suits (2011): Season 3,No,,63300000,11:41,5400000
Shows,The Walking Dead: Season 3,No,,62000000,11:30,5400000
Shows,Ginny & Georgia: Season 3,Yes,2025-06-05,56700000,10:34,5400000
Shows,Brooklyn Nine-Nine: Season 2,No,,44900000,8:19,5400000
Shows,The Hunting Wives: Season 1,No,,36200000,6:41,5400000
Shows,Viral Hit: Season 1 // 喧嘩独学: シーズン1,Yes,2026-06-11,27200000,5:00,5400000
Shows,A Good Girl's Guide to Murder: Season 1,No,2024-08-01,25100000,4:37,5400000
Shows,Rafa: Limited Series,Yes,2026-05-29,20700000,3:48,5400000
Shows,Dog Days Out: Part 1,Yes,2025-02-13,11500000,2:07,5400000
Shows,Numberblocks: Season 1,No,,9100000,1:41,5400000
Shows,Superhero Baby Shark: Season 1,Yes,,2600000,0:29,5400000
Shows,Smallville: Season 2,No,,87400000,16:30,5300000
Shows,Pro Bono: Limited Series // 프로보노: 리미티드 시리즈,Yes,2025-12-06,76900000,14:29,5300000
Shows,Business Proposal: Limited Series // 사내맞선: 리미티드 시리즈,Yes,2022-02-28,64200000,12:03,5300000
Shows,La Brea: Season 2,No,,53100000,9:56,5300000
Shows,Losing Judgment: Season 1 // Perdiendo el juicio: Temporada 1,No,2026-06-12,46500000,8:46,5300000
Shows,As You Stood By: Limited Series // 당신이 죽였다: 리미티드 시리즈,Yes,2025-11-07,44300000,8:20,5300000
Shows,Virgin River: Season 1,Yes,2019-12-06,39100000,7:25,5300000
Shows,Squid Game: Season 3 // 오징어 게임: 시즌 3,Yes,2025-06-27,32600000,6:08,5300000
Shows,The Crystal Cuckoo: Limited Series // El cuco de cristal: Miniserie,Yes,2025-11-14,25500000,4:51,5300000
Shows,Gabby's Dollhouse: Season 6,Yes,2022-11-01,12800000,2:26,5300000
Shows,Sesame Street: Volume 2,No,2026-03-09,10800000,2:02,5300000
Shows,The Rats: A Witcher Tale,Yes,2025-10-30,7400000,1:23,5300000
Shows,Chip and Potato: Chip’s Holiday,No,2022-06-27,2100000,0:24,5300000
Shows,DOC: Season 1,No,2026-03-04,162000000,31:21,5200000
Shows,The Rookie: Season 5,No,,81600000,15:44,5200000
Shows,S.W.A.T. (2017): Season 1,No,,81500000,15:49,5200000
Shows,The Rookie: Season 4,No,,81200000,15:45,5200000
Shows,Money Heist: Part 5 // La casa de papel: Parte 5,Yes,2021-09-03,47500000,9:05,5200000
Shows,The Cleaning Lady (2022): Season 4,No,,45100000,8:44,5200000
Shows,Everybody Hates Chris: Season 1,No,,38300000,7:21,5200000
Shows,Last Samurai Standing: Season 1 // イクサガミ: シーズン1,Yes,2025-11-13,26900000,5:09,5200000
Shows,Emily in Paris: Season 1,Yes,2020-10-02,25000000,4:49,5200000
Shows,Santita: Season 1,Yes,2026-04-22,23800000,4:33,5200000
Shows,Rick and Morty: Season 1,No,,21200000,4:04,5200000
Shows,The Bad Guys: The Series: Season 1,Yes,2025-11-06,19900000,3:49,5200000
Shows,Missing You: Limited Series,Yes,2025-01-01,19600000,3:46,5200000
Shows,CoComelon: Season 1,No,2020-05-31,15300000,2:58,5200000
Shows,Shaun the Sheep: Adventures from Mossy Bottom: Season 1,Yes,2020-03-16,11600000,2:15,5200000
Shows,Booba: Season 5,Yes,,6600000,1:16,5200000
Shows,Go! Go! Cory Carson: Chrissy Takes the Wheel,Yes,2021-09-21,5300000,1:01,5200000
Shows,The Mentalist (2008): Season 4,No,,85300000,16:50,5100000
Shows,SpongeBob SquarePants: Season 8,No,,51800000,10:13,5100000
Shows,The Rookie: Season 3,No,,51600000,10:03,5100000
Shows,Teen Wolf (2011): Season 1,No,,42800000,8:19,5100000
Shows,Lucas the Spider: Season 1,No,,42300000,8:17,5100000
Shows,Lawmen: Bass Reeves: Season 1,No,,31000000,6:05,5100000
Shows,The Fragrant Flower Blooms With Dignity: Season 1 // 薫る花は凛と咲く: シーズン1,No,2025-07-05,26600000,5:12,5100000
Shows,Brooklyn Nine-Nine: Season 8,Yes,,19200000,3:44,5100000
Shows,Trash Truck: Season 1,Yes,2020-11-10,14300000,2:47,5100000
Shows,Octonauts & the Great Barrier Reef,Yes,2020-10-13,4000000,0:47,5100000
Shows,Person of Interest: Season 3,No,,83400000,16:41,5000000
Shows,The Vampire Diaries: Season 5,No,,76000000,15:08,5000000
Shows,Grizzy and the Lemmings: Season 4,No,,45700000,9:09,5000000
Shows,The Middle: Season 2,No,,43100000,8:35,5000000
Shows,My Life With the Walter Boys: Season 2,Yes,2025-08-28,37000000,7:27,5000000
Shows,The Witcher: Season 4,Yes,2025-10-30,35700000,7:11,5000000
Shows,Desi Bling: Season 1 // देसी ब्लिंग: सीज़न 1,No,2026-05-20,25100000,5:03,5000000
Shows,Never Have I Ever: Season 1,Yes,2020-04-27,23100000,4:35,5000000
Shows,Funny AF with Kevin Hart: The Callbacks,No,2026-04-20,5500000,1:06,5000000
Shows,Homeland: Season 2,No,,52300000,10:35,4900000
Shows,The Good Doctor: Season 7,No,,35400000,7:12,4900000
Shows,Fake Profile: Season 2 // Perfil falso: Temporada 2,Yes,2025-01-08,35000000,7:08,4900000
Shows,Agent from Above: Season 1 // 乩身: 第 1 季,Yes,2026-04-02,27900000,5:44,4900000
Shows,Frieren: Beyond Journey's End: Season 2 // 葬送のフリーレン: シーズン2,No,,19700000,4:00,4900000
Shows,Rick and Morty: Season 6,No,,18000000,3:41,4900000
Shows,Morphle: Season 1,Yes,,12900000,2:39,4900000
Shows,Fireplace for Your Home: Crackling Birchwood Fireplace,Yes,,4900000,1:00,4900000
Shows,Bones (2005): Season 1,No,,77400000,16:06,4800000
Shows,Everwood: Season 2,No,,76800000,16:08,4800000
Shows,The Handmaid's Tale: Season 3,No,,53900000,11:08,4800000
Shows,Maamla Legal Hai: Season 2 // मामला लीगल है: सीज़न 2,Yes,2026-04-03,23200000,4:53,4800000
Shows,Gabby's Dollhouse: Season 8,Yes,2023-08-07,13600000,2:50,4800000
Shows,Gabby's Dollhouse: Season 7,Yes,2023-03-20,11800000,2:26,4800000
Shows,El Camino: A Breaking Bad Movie,Yes,2019-10-11,9900000,2:03,4800000
Shows,Hot Wheels Let's Race: Season 3,Yes,2025-03-03,9700000,2:02,4800000
Shows,Hot Wheels Let's Race: Season 2,Yes,2024-09-09,9600000,1:59,4800000
Shows,Dave Chappelle: The Unstoppable...,No,2025-12-19,6100000,1:16,4800000
Shows,Famous Last Words: Eric Dane,Yes,2026-02-20,4000000,0:50,4800000
Shows,Homeland: Season 3,No,,48700000,10:24,4700000
Shows,Avatar: The Last Airbender (2005): Book 2,No,,38700000,*,4700000
Shows,Vikings (2013): Season 2,Yes,,37200000,7:55,4700000
Shows,Old Money: Season 1 // Enfes Bir Akşam: 1. Sezon,Yes,2025-10-10,26700000,5:39,4700000
Shows,Emily in Paris: Season 3,Yes,2022-12-21,25600000,5:30,4700000
Shows,Ángela: Limited Series,No,2025-07-04,23800000,5:01,4700000
Shows,Mercy For None: Limited Series // 광장: 리미티드 시리즈,Yes,2025-06-06,23500000,5:01,4700000
Shows,Blue Therapy: Season 1,No,2026-03-04,22300000,4:46,4700000
Shows,Lupin: Part 1,Yes,2021-01-08,18900000,3:59,4700000
Shows,Rick and Morty: Season 3,No,,17900000,3:50,4700000
Shows,India’s Got Latent: Season 2,No,,4800000,1:01,4700000
Shows,Idol I: 시즌 1 // 아이돌아이: 시즌 1,Yes,,57200000,12:20,4600000
Shows,Manifest: Season 1,No,2021-06-10,53000000,11:26,4600000
Shows,The Walking Dead: Season 4,No,,52900000,11:29,4600000
Shows,Victorious: Season 3,No,,49200000,10:37,4600000
Shows,Shameless (U.S.): Season 2,No,,48300000,10:30,4600000
Shows,Ginny & Georgia: Season 2,Yes,2023-01-05,45000000,9:47,4600000
Shows,Avatar: The Last Airbender (2005): Book 3,No,,39300000,*,4600000
Shows,Squid Game: Season 1 // 오징어 게임: 시즌 1,Yes,2021-09-17,38600000,8:19,4600000
Shows,My Life With the Walter Boys: Season 1,Yes,2023-12-07,35100000,7:37,4600000
Shows,Resident Alien: Season 1,No,,35100000,7:33,4600000
Shows,Rulers of Fortune: Season 1 // Os Donos do Jogo: Temporada 1,Yes,2025-10-29,34800000,7:34,4600000
Shows,Yellowstone: Season 1,No,,34800000,7:32,4600000
Shows,Record of Ragnarok: Season 3 // 終末のワルキューレ: シーズン3,No,2025-12-10,29000000,6:18,4600000
Shows,Glory: Season 1 // ग्लोरी: सीज़न 1,Yes,2026-05-01,28700000,6:14,4600000
Shows,The Upshaws: Part 7,Yes,2026-01-15,25400000,5:33,4600000
Shows,Kohrra: Season 2,Yes,2026-02-11,22700000,4:58,4600000
Shows,Rick and Morty: Season 2,No,,17400000,3:49,4600000
Shows,Rick and Morty: Season 5,No,,17300000,3:44,4600000
Shows,Little Angel: Volume 3,Yes,,15500000,3:23,4600000
Shows,American Manhunt: Osama bin Laden: Season 1,Yes,2025-05-14,14200000,3:04,4600000
Shows,Sharkdog: Season 1,Yes,2021-09-03,13000000,2:49,4600000
Shows,Gabby's Dollhouse: Season 11,Yes,2025-02-17,11200000,2:26,4600000
Shows,Lucifer: Season 2,No,2017-08-31,59300000,13:07,4500000
Shows,Suits (2011): Season 4,No,,51600000,11:35,4500000
Shows,Still Shining: Limited Series // 샤이닝: 리미티드 시리즈,Yes,2026-03-06,48200000,10:45,4500000
Shows,Found (2023): Season 1,No,,41700000,9:11,4500000
Shows,Mr. Mercedes: Season 1,No,,39100000,8:47,4500000
Shows,Fatal Seduction: Season 1,Yes,2023-07-07,32300000,7:12,4500000
Shows,Squid Game: Season 2 // 오징어 게임: 시즌 2,Yes,2024-12-26,32000000,7:10,4500000
Shows,Falling Skies: Season 2,No,,31900000,7:01,4500000
Shows,Emily in Paris: Season 2,Yes,2021-12-22,22800000,5:05,4500000
Shows,Someone Has to Know: Limited Series // Alguien tiene que saber: Miniserie,Yes,2026-04-15,22400000,5:01,4500000
Shows,Peppa Pig: Season 8,No,,18200000,4:03,4500000
Shows,Gabby's Dollhouse: Season 10,Yes,2024-08-05,10900000,2:26,4500000
Shows,The Mentalist (2008): Season 5,No,,68200000,15:28,4400000
Shows,The Walking Dead: Season 5,No,,52500000,11:51,4400000
Shows,Spartacus (2010): Blood and Sand,No,,50200000,11:26,4400000
Shows,The Loud House: Season 3,No,,42900000,9:47,4400000
Shows,2 Broke Girls (2011): Season 2,No,,38400000,8:38,4400000
Shows,Better Call Saul: Season 1,No,2015-02-08,34500000,7:52,4400000
Shows,Billionaires' Bunker // El refugio atómico,Yes,2025-09-19,32000000,7:21,4400000
Shows,In the Mud: Season 1 // En el barro: Temporada 1,Yes,2025-08-14,31200000,7:03,4400000
Shows,BEEF: Season 1,Yes,2023-04-06,26100000,5:53,4400000
Shows,City of Shadows: Limited Series // Ciudad de sombras: Miniserie,Yes,2025-12-12,21200000,4:47,4400000
Shows,Mating Season: Season 1,Yes,2026-05-22,20000000,4:31,4400000
Shows,Murder Mindfully: Season 2 // Achtsam Morden: Staffel 2,Yes,2026-05-28,19700000,4:29,4400000
Shows,Rick and Morty: Season 4,No,,16800000,3:48,4400000
Shows,Kylie: Limited Series,Yes,2026-05-20,13400000,3:04,4400000
Shows,Gabby's Dollhouse: Season 9,Yes,2024-03-25,10800000,2:26,4400000
Shows,Pinkfong Car Mechanic: Season 1,Yes,,4700000,1:04,4400000
Shows,Funny AF with Kevin Hart: The Roast of Marshawn Lynch,No,2026-04-27,3700000,0:50,4400000
Shows,King the Land: Limited Series // 킹더랜드: 리미티드 시리즈,Yes,2023-06-17,81200000,19:00,4300000
Shows,Smallville: Season 3,No,,67300000,15:44,4300000
Shows,Teen Titans Go!: Season 2,No,,40100000,9:18,4300000
Shows,Narcos: Season 1,Yes,2015-08-28,36000000,8:19,4300000
Shows,Life on Our Planet: Season 1,Yes,2023-10-25,29600000,6:56,4300000
Shows,The Chosen: Season 1,No,,27300000,6:18,4300000
Shows,Cobra Kai: Season 1,Yes,2020-08-28,22000000,5:05,4300000
Shows,Southland: Season 2,No,,18300000,4:14,4300000
Shows,CoComelon Lane: Season 1,Yes,2023-11-17,16900000,3:55,4300000
Shows,Devil May Cry: Season 1,Yes,2025-04-03,16900000,3:56,4300000
Shows,Funny AF with Kevin Hart: Headlines & Heckles,No,2026-04-27,4200000,0:58,4300000
Shows,Sharkdog's Fintastic Halloween,Yes,2021-10-15,1800000,0:25,4300000
Shows,The Vampire Diaries: Season 6,No,,63700000,15:08,4200000
Shows,The Great Indian Kapil Show: Season 4 // द ग्रेट इंडियन कपिल शो: सीज़न 4,No,2025-12-20,61000000,14:40,4200000
Shows,Shameless (U.S.): Season 3,No,,46000000,10:51,4200000
Shows,Homeland: Season 4,No,,41800000,9:52,4200000
Shows,BLUE LOCK // ブルーロック: シーズン1,No,,40300000,9:39,4200000
Shows,The Middle: Season 3,No,,35700000,8:34,4200000
Shows,Outer Banks: Season 2,Yes,2021-07-30,34300000,8:12,4200000
Shows,The Witcher: Season 1,Yes,2019-12-20,33600000,8:00,4200000
Shows,Winx Club – the Magic Is Back: Season 1,Yes,,23100000,5:27,4200000
Shows,Gangs of Galicia: Season 1 // Clanes: Temporada 1,Yes,2024-06-21,22400000,5:21,4200000
Shows,Dark Winds: Season 1,No,,18400000,4:21,4200000
Shows,Girl From Nowhere The Reset: Season 1 // เด็กใหม่ The Reset: ซีซั่น 1,Yes,,17200000,4:05,4200000
Shows,Solar Opposites: Season 1,No,,12800000,3:01,4200000
Shows,Larva Island: Season 1,Yes,2018-10-19,7500000,1:46,4200000
Shows,CoComelon Lane: Season 6,Yes,2025-12-01,4100000,0:59,4200000
Shows,The Mentalist (2008): Season 6,No,,63000000,15:28,4100000
Shows,Gilmore Girls: Season 1,Yes,,62300000,15:14,4100000
Shows,We Are All Trying Here: Limited Series // 모두가 자신의 무가치함과 싸우고 있다: 리미티드 시리즈,Yes,2026-04-18,55000000,13:24,4100000
Shows,Suits (2011): Season 5,No,,46800000,11:31,4100000
Shows,Homeland: Season 5,No,,43700000,10:37,4100000
Shows,Miraculous: Tales of Ladybug & Cat Noir: Season 1,No,,38700000,9:29,4100000
Shows,The Apothecary Diaries: Season 1 // 薬屋のひとりごと: シーズン1,No,,37100000,9:09,4100000
Shows,The Handmaid's Tale: Season 4,No,,36000000,8:43,4100000
Shows,Teen Wolf (2011): Season 2,No,,34400000,8:25,4100000
Shows,You: Season 1,Yes,2018-12-26,31100000,7:31,4100000
Shows,The Ramparts of Ice: Season 1 // 氷の城壁: シーズン1,Yes,2026-04-02,21400000,5:13,4100000
Shows,Behind Her Eyes: Limited Series,Yes,2021-02-17,20800000,5:02,4100000
Shows,Never Have I Ever: Season 2,Yes,2021-07-15,20400000,4:58,4100000
Shows,Queer Eye: Season 10,No,2026-01-21,19600000,4:46,4100000
Shows,Nobody Wants This: Season 2,Yes,2025-10-23,18100000,4:26,4100000
Shows,Lord of the Flies: Limited Series,No,2026-05-04,16500000,4:03,4100000
Shows,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc // 鬼滅の刃: 柱稽古編,No,,16400000,3:58,4100000
Shows,Single's Inferno Reunion: Limited Series // 솔로지옥 리유니언: 리미티드 시리즈,No,,14700000,3:36,4100000
Shows,Little Angel: Volume 4,Yes,,12500000,3:04,4100000
Shows,My Melody & Kuromi: Season 1,Yes,2025-07-24,11200000,2:45,4100000
Shows,Trevor Noah: Joy in The Trenches,No,2026-04-14,4700000,1:09,4100000
Shows,Booba: Season 2 (Part 1),Yes,,2100000,0:31,4100000
Shows,Shameless (U.S.): Season 4,No,,42900000,10:44,4000000
Shows,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc // 鬼滅の刃: 竈門炭治郎 立志編",No,,40600000,10:16,4000000
Shows,Homeland: Season 8,No,,40500000,10:12,4000000
Shows,Homeland: Season 6,No,,39200000,9:53,4000000
Shows,Vikings (2013): Season 3,Yes,,30800000,7:39,4000000
Shows,The Trauma Code: Heroes on Call: Season 1 // 중증외상센터: 시즌 1,Yes,2025-01-24,27600000,6:56,4000000
Shows,Our Oceans: Season 1,Yes,2024-11-20,20400000,5:07,4000000
Shows,The Red Road: Season 1,No,,17800000,4:25,4000000
Shows,Secrets We Keep: Limited Series // Reservatet: Miniserie,Yes,2025-05-15,15100000,3:44,4000000
Shows,Tyson Fury vs. Arslanbek Makhmudov,No,2026-04-11,14500000,*,4000000
Shows,Ghosts (2021): Season 3,No,,13900000,3:30,4000000
Shows,Sonic Prime: Season 2,Yes,2023-07-13,12900000,3:14,4000000
Shows,CoComelon: Season 2,No,2020-12-17,11300000,2:49,4000000
Shows,The Creature Cases: Chapter 4,Yes,2024-11-25,10900000,2:43,4000000
Shows,Shrill: Season 1,No,,10300000,2:34,4000000
Shows,Taylor Tomlinson: Prodigal Daughter,No,2026-02-24,4600000,1:09,4000000
Shows,Bita e os Animais,No,,1800000,0:27,4000000
Shows,Person of Interest: Season 4,No,,62500000,15:57,3900000
Shows,The Walking Dead: Season 6,No,,49300000,12:35,3900000
Shows,Homeland: Season 7,No,,41700000,10:34,3900000
Shows,Shameless (U.S.): Season 5,No,,41700000,10:44,3900000
Shows,Juvenile Justice: Season 1 // 소년심판: 시즌 1,Yes,2022-02-25,40400000,10:15,3900000
Shows,The Man in the High Castle: Season 1,No,,36300000,9:17,3900000
Shows,The Mentalist (2008): Season 7,No,,34700000,8:59,3900000
Shows,2 Broke Girls (2011): Season 3,No,,33300000,8:35,3900000
Shows,Dark: Season 1,Yes,2017-12-01,32400000,8:20,3900000
Shows,Falling Skies: Season 3,No,,27600000,7:00,3900000
Shows,Sirens: Limited Series,Yes,2025-05-22,18600000,4:44,3900000
Shows,Never Have I Ever: Season 3,Yes,2022-08-12,18500000,4:42,3900000
Shows,Simon (2016): Season 1,No,,18300000,4:43,3900000
Shows,Homicide: Los Angeles,Yes,2024-07-16,17800000,4:33,3900000
Shows,Mark Rober's CrunchLabs: Season 4,Yes,,9900000,2:31,3900000
Shows,Booba: Season 2 (Part 2),Yes,,3100000,0:48,3900000
Shows,When Life Gives You Tangerines: Limited Series // 폭싹 속았수다: 리미티드 시리즈,Yes,2025-03-07,63200000,16:35,3800000
Shows,Gilmore Girls: Season 2,Yes,,60200000,16:03,3800000
Shows,Frieren: Beyond Journey's End: Season 1 // 葬送のフリーレン: シーズン1,No,,43300000,11:31,3800000
Shows,The Handmaid's Tale: Season 5,No,,32000000,8:32,3800000
Shows,Black Rabbit: Limited Series,Yes,2025-09-18,29200000,7:36,3800000
Shows,Virgin River: Season 2,Yes,2020-11-27,28300000,7:27,3800000
Shows,3 Body Problem: Season 1,Yes,2024-03-21,27900000,7:24,3800000
