zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
1468,MA,2,Congressional District 2,MA-02,56874587,TRUE,506,BOSTON (MANCHESTER),exact
1469,MA,3,Congressional District 3,MA-03,55982896,TRUE,506,BOSTON (MANCHESTER),exact
1473,MA,3,Congressional District 3,MA-03,74582453,TRUE,506,BOSTON (MANCHESTER),exact
1473,MA,2,Congressional District 2,MA-02,17206211,FALSE,506,BOSTON (MANCHESTER),exact
1474,MA,3,Congressional District 3,MA-03,28722287,TRUE,506,BOSTON (MANCHESTER),exact
1475,MA,3,Congressional District 3,MA-03,110775490,TRUE,506,BOSTON (MANCHESTER),exact
1501,MA,2,Congressional District 2,MA-02,39511908,TRUE,506,BOSTON (MANCHESTER),exact
1503,MA,3,Congressional District 3,MA-03,33598944,TRUE,506,BOSTON (MANCHESTER),exact
1504,MA,4,Congressional District 4,MA-04,28778366,TRUE,506,BOSTON (MANCHESTER),exact
1505,MA,2,Congressional District 2,MA-02,41588110,TRUE,506,BOSTON (MANCHESTER),exact
1506,MA,1,Congressional District 1,MA-01,40215007,TRUE,506,BOSTON (MANCHESTER),exact
1507,MA,1,Congressional District 1,MA-01,109242811,TRUE,506,BOSTON (MANCHESTER),exact
1510,MA,3,Congressional District 3,MA-03,14640558,TRUE,506,BOSTON (MANCHESTER),exact
1515,MA,1,Congressional District 1,MA-01,25547237,TRUE,506,BOSTON (MANCHESTER),exact
1516,MA,2,Congressional District 2,MA-02,94927915,TRUE,506,BOSTON (MANCHESTER),exact
1518,MA,1,Congressional District 1,MA-01,31698827,TRUE,506,BOSTON (MANCHESTER),exact
1519,MA,2,Congressional District 2,MA-02,27660071,TRUE,506,BOSTON (MANCHESTER),exact
1520,MA,2,Congressional District 2,MA-02,48755863,TRUE,506,BOSTON (MANCHESTER),exact
1521,MA,1,Congressional District 1,MA-01,31810569,TRUE,543,SPRINGFIELD - HOLYOKE,exact
1522,MA,2,Congressional District 2,MA-02,40623184,TRUE,506,BOSTON (MANCHESTER),exact
1523,MA,3,Congressional District 3,MA-03,71046545,TRUE,506,BOSTON (MANCHESTER),exact
1524,MA,2,Congressional District 2,MA-02,41176343,TRUE,506,BOSTON (MANCHESTER),exact
1525,MA,2,Congressional District 2,MA-02,32991,TRUE,506,BOSTON (MANCHESTER),exact
1527,MA,2,Congressional District 2,MA-02,40350787,TRUE,506,BOSTON (MANCHESTER),exact
1529,MA,4,Congressional District 4,MA-04,12592203,TRUE,506,BOSTON (MANCHESTER),exact
1531,MA,1,Congressional District 1,MA-01,53773678,TRUE,506,BOSTON (MANCHESTER),exact
1532,MA,2,Congressional District 2,MA-02,47853242,TRUE,506,BOSTON (MANCHESTER),exact
1534,MA,2,Congressional District 2,MA-02,24641211,TRUE,506,BOSTON (MANCHESTER),exact
1535,MA,1,Congressional District 1,MA-01,55085933,TRUE,506,BOSTON (MANCHESTER),exact
1536,MA,2,Congressional District 2,MA-02,22174300,TRUE,506,BOSTON (MANCHESTER),exact
1537,MA,1,Congressional District 1,MA-01,17638391,TRUE,506,BOSTON (MANCHESTER),exact
1540,MA,1,Congressional District 1,MA-01,49476950,TRUE,506,BOSTON (MANCHESTER),exact
1541,MA,2,Congressional District 2,MA-02,91767679,TRUE,506,BOSTON (MANCHESTER),exact
1542,MA,2,Congressional District 2,MA-02,10420818,TRUE,506,BOSTON (MANCHESTER),exact
1542,MA,1,Congressional District 1,MA-01,490858,FALSE,506,BOSTON (MANCHESTER),exact
1543,MA,2,Congressional District 2,MA-02,90974490,TRUE,506,BOSTON (MANCHESTER),exact
1545,MA,2,Congressional District 2,MA-02,53749207,TRUE,506,BOSTON (MANCHESTER),exact
1550,MA,1,Congressional District 1,MA-01,52416905,TRUE,506,BOSTON (MANCHESTER),exact
1560,MA,2,Congressional District 2,MA-02,9225421,TRUE,506,BOSTON (MANCHESTER),exact
1561,MA,3,Congressional District 3,MA-03,97580,TRUE,506,BOSTON (MANCHESTER),exact
1562,MA,1,Congressional District 1,MA-01,85084292,TRUE,506,BOSTON (MANCHESTER),exact
1564,MA,2,Congressional District 2,MA-02,79295016,TRUE,506,BOSTON (MANCHESTER),exact
1566,MA,1,Congressional District 1,MA-01,64727988,TRUE,506,BOSTON (MANCHESTER),exact
1568,MA,2,Congressional District 2,MA-02,54950393,TRUE,506,BOSTON (MANCHESTER),exact
1569,MA,2,Congressional District 2,MA-02,76098695,TRUE,506,BOSTON (MANCHESTER),exact
1570,MA,2,Congressional District 2,MA-02,24419700,TRUE,506,BOSTON (MANCHESTER),exact
1570,MA,1,Congressional District 1,MA-01,7585406,FALSE,506,BOSTON (MANCHESTER),exact
1571,MA,1,Congressional District 1,MA-01,53955588,TRUE,506,BOSTON (MANCHESTER),exact
1581,MA,2,Congressional District 2,MA-02,53369163,TRUE,506,BOSTON (MANCHESTER),exact
1583,MA,2,Congressional District 2,MA-02,32572779,TRUE,506,BOSTON (MANCHESTER),exact
1585,MA,1,Congressional District 1,MA-01,72714272,TRUE,506,BOSTON (MANCHESTER),exact
1588,MA,2,Congressional District 2,MA-02,20962854,TRUE,506,BOSTON (MANCHESTER),exact
1590,MA,2,Congressional District 2,MA-02,83032266,TRUE,506,BOSTON (MANCHESTER),exact
1590,MA,1,Congressional District 1,MA-01,1072853,FALSE,506,BOSTON (MANCHESTER),exact
1602,MA,2,Congressional District 2,MA-02,15096694,TRUE,506,BOSTON (MANCHESTER),exact
1603,MA,2,Congressional District 2,MA-02,11732267,TRUE,506,BOSTON (MANCHESTER),exact
1604,MA,2,Congressional District 2,MA-02,17180827,TRUE,506,BOSTON (MANCHESTER),exact
1605,MA,2,Congressional District 2,MA-02,14643872,TRUE,506,BOSTON (MANCHESTER),exact
1606,MA,2,Congressional District 2,MA-02,15509978,TRUE,506,BOSTON (MANCHESTER),exact
1607,MA,2,Congressional District 2,MA-02,7838278,TRUE,506,BOSTON (MANCHESTER),exact
1608,MA,2,Congressional District 2,MA-02,1247109,TRUE,506,BOSTON (MANCHESTER),exact
1609,MA,2,Congressional District 2,MA-02,9670694,TRUE,506,BOSTON (MANCHESTER),exact
1610,MA,2,Congressional District 2,MA-02,5522924,TRUE,506,BOSTON (MANCHESTER),exact
1611,MA,2,Congressional District 2,MA-02,8850593,TRUE,506,BOSTON (MANCHESTER),exact
1612,MA,2,Congressional District 2,MA-02,39529248,TRUE,506,BOSTON (MANCHESTER),exact
1701,MA,5,Congressional District 5,MA-05,43741623,TRUE,506,BOSTON (MANCHESTER),exact
1702,MA,5,Congressional District 5,MA-05,21266303,TRUE,506,BOSTON (MANCHESTER),exact
1718,MA,3,Congressional District 3,MA-03,357026,TRUE,506,BOSTON (MANCHESTER),exact
1719,MA,3,Congressional District 3,MA-03,26637362,TRUE,506,BOSTON (MANCHESTER),exact
1720,MA,3,Congressional District 3,MA-03,50820885,TRUE,506,BOSTON (MANCHESTER),exact
1721,MA,2,Congressional District 2,MA-02,31954435,TRUE,506,BOSTON (MANCHESTER),exact
1730,MA,6,Congressional District 6,MA-06,31138923,TRUE,506,BOSTON (MANCHESTER),exact
1730,MA,5,Congressional District 5,MA-05,1091462,FALSE,506,BOSTON (MANCHESTER),exact
1731,MA,6,Congressional District 6,MA-06,3086096,TRUE,506,BOSTON (MANCHESTER),exact
1731,MA,5,Congressional District 5,MA-05,2236734,FALSE,506,BOSTON (MANCHESTER),exact
1731,MA,3,Congressional District 3,MA-03,730251,FALSE,506,BOSTON (MANCHESTER),exact
1740,MA,3,Congressional District 3,MA-03,51659942,TRUE,506,BOSTON (MANCHESTER),exact
1741,MA,3,Congressional District 3,MA-03,39560501,TRUE,506,BOSTON (MANCHESTER),exact
1742,MA,3,Congressional District 3,MA-03,62482814,TRUE,506,BOSTON (MANCHESTER),exact
1745,MA,2,Congressional District 2,MA-02,1009855,TRUE,506,BOSTON (MANCHESTER),exact
1746,MA,2,Congressional District 2,MA-02,48312679,TRUE,506,BOSTON (MANCHESTER),exact
1747,MA,4,Congressional District 4,MA-04,13403684,TRUE,506,BOSTON (MANCHESTER),exact
1748,MA,2,Congressional District 2,MA-02,67922993,TRUE,506,BOSTON (MANCHESTER),exact
1749,MA,3,Congressional District 3,MA-03,29855341,TRUE,506,BOSTON (MANCHESTER),exact
1752,MA,3,Congressional District 3,MA-03,54026863,TRUE,506,BOSTON (MANCHESTER),exact
1754,MA,5,Congressional District 5,MA-05,13459977,TRUE,506,BOSTON (MANCHESTER),exact
1756,MA,4,Congressional District 4,MA-04,46030048,TRUE,506,BOSTON (MANCHESTER),exact
1757,MA,4,Congressional District 4,MA-04,38206536,TRUE,506,BOSTON (MANCHESTER),exact
1757,MA,2,Congressional District 2,MA-02,991308,FALSE,506,BOSTON (MANCHESTER),exact
1760,MA,5,Congressional District 5,MA-05,38282127,TRUE,506,BOSTON (MANCHESTER),exact
1770,MA,4,Congressional District 4,MA-04,40890689,TRUE,506,BOSTON (MANCHESTER),exact
1772,MA,2,Congressional District 2,MA-02,35261324,TRUE,506,BOSTON (MANCHESTER),exact
1773,MA,5,Congressional District 5,MA-05,35352481,TRUE,506,BOSTON (MANCHESTER),exact
1773,MA,3,Congressional District 3,MA-03,551910,FALSE,506,BOSTON (MANCHESTER),exact
1775,MA,3,Congressional District 3,MA-03,44865893,TRUE,506,BOSTON (MANCHESTER),exact
1775,MA,5,Congressional District 5,MA-05,32086,FALSE,506,BOSTON (MANCHESTER),exact
1776,MA,5,Congressional District 5,MA-05,63216192,TRUE,506,BOSTON (MANCHESTER),exact
1778,MA,5,Congressional District 5,MA-05,38930949,TRUE,506,BOSTON (MANCHESTER),exact
1801,MA,5,Congressional District 5,MA-05,32858622,TRUE,506,BOSTON (MANCHESTER),exact
1801,MA,6,Congressional District 6,MA-06,46854,FALSE,506,BOSTON (MANCHESTER),exact
1803,MA,6,Congressional District 6,MA-06,29192609,TRUE,506,BOSTON (MANCHESTER),exact
1810,MA,6,Congressional District 6,MA-06,79050120,TRUE,506,BOSTON (MANCHESTER),exact
1821,MA,6,Congressional District 6,MA-06,23798319,TRUE,506,BOSTON (MANCHESTER),exact
1821,MA,3,Congressional District 3,MA-03,19175546,FALSE,506,BOSTON (MANCHESTER),exact
1824,MA,3,Congressional District 3,MA-03,46781002,TRUE,506,BOSTON (MANCHESTER),exact
1826,MA,3,Congressional District 3,MA-03,53831286,TRUE,506,BOSTON (MANCHESTER),exact
1827,MA,3,Congressional District 3,MA-03,42621742,TRUE,506,BOSTON (MANCHESTER),exact
1830,MA,3,Congressional District 3,MA-03,35918669,TRUE,506,BOSTON (MANCHESTER),exact
1832,MA,3,Congressional District 3,MA-03,29413877,TRUE,506,BOSTON (MANCHESTER),exact
1833,MA,6,Congressional District 6,MA-06,33214886,TRUE,506,BOSTON (MANCHESTER),exact
1834,MA,6,Congressional District 6,MA-06,22999252,TRUE,506,BOSTON (MANCHESTER),exact
1835,MA,3,Congressional District 3,MA-03,20231094,TRUE,506,BOSTON (MANCHESTER),exact
1840,MA,3,Congressional District 3,MA-03,1322161,TRUE,506,BOSTON (MANCHESTER),exact
1841,MA,3,Congressional District 3,MA-03,7882537,TRUE,506,BOSTON (MANCHESTER),exact
1843,MA,3,Congressional District 3,MA-03,8739521,TRUE,506,BOSTON (MANCHESTER),exact
1844,MA,3,Congressional District 3,MA-03,57235671,TRUE,506,BOSTON (MANCHESTER),exact
1845,MA,6,Congressional District 6,MA-06,68399834,TRUE,506,BOSTON (MANCHESTER),exact
1850,MA,3,Congressional District 3,MA-03,3524698,TRUE,506,BOSTON (MANCHESTER),exact
1851,MA,3,Congressional District 3,MA-03,8362293,TRUE,506,BOSTON (MANCHESTER),exact
1852,MA,3,Congressional District 3,MA-03,12876608,TRUE,506,BOSTON (MANCHESTER),exact
1852,MA,6,Congressional District 6,MA-06,2908,FALSE,506,BOSTON (MANCHESTER),exact
1854,MA,3,Congressional District 3,MA-03,10257175,TRUE,506,BOSTON (MANCHESTER),exact
1860,MA,6,Congressional District 6,MA-06,22011710,TRUE,506,BOSTON (MANCHESTER),exact
1862,MA,3,Congressional District 3,MA-03,23420711,TRUE,506,BOSTON (MANCHESTER),exact
1862,MA,6,Congressional District 6,MA-06,162993,FALSE,506,BOSTON (MANCHESTER),exact
1863,MA,3,Congressional District 3,MA-03,11538969,TRUE,506,BOSTON (MANCHESTER),exact
1864,MA,6,Congressional District 6,MA-06,34075952,TRUE,506,BOSTON (MANCHESTER),exact
1867,MA,6,Congressional District 6,MA-06,25808718,TRUE,506,BOSTON (MANCHESTER),exact
1876,MA,6,Congressional District 6,MA-06,53943872,TRUE,506,BOSTON (MANCHESTER),exact
1876,MA,3,Congressional District 3,MA-03,8969,FALSE,506,BOSTON (MANCHESTER),exact
1879,MA,3,Congressional District 3,MA-03,43411792,TRUE,506,BOSTON (MANCHESTER),exact
1880,MA,6,Congressional District 6,MA-06,19127855,TRUE,506,BOSTON (MANCHESTER),exact
1886,MA,3,Congressional District 3,MA-03,78324089,TRUE,506,BOSTON (MANCHESTER),exact
1887,MA,6,Congressional District 6,MA-06,43961038,TRUE,506,BOSTON (MANCHESTER),exact
1890,MA,5,Congressional District 5,MA-05,15622016,TRUE,506,BOSTON (MANCHESTER),exact
1901,MA,6,Congressional District 6,MA-06,702544,TRUE,506,BOSTON (MANCHESTER),exact
1902,MA,6,Congressional District 6,MA-06,6137720,TRUE,506,BOSTON (MANCHESTER),exact
1904,MA,6,Congressional District 6,MA-06,10996730,TRUE,506,BOSTON (MANCHESTER),exact
1905,MA,6,Congressional District 6,MA-06,7899658,TRUE,506,BOSTON (MANCHESTER),exact
1906,MA,6,Congressional District 6,MA-06,29987389,TRUE,506,BOSTON (MANCHESTER),exact
1907,MA,6,Congressional District 6,MA-06,7829328,TRUE,506,BOSTON (MANCHESTER),exact
1908,MA,6,Congressional District 6,MA-06,2786306,TRUE,506,BOSTON (MANCHESTER),exact
1913,MA,6,Congressional District 6,MA-06,31836415,TRUE,506,BOSTON (MANCHESTER),exact
1915,MA,6,Congressional District 6,MA-06,36800615,TRUE,506,BOSTON (MANCHESTER),exact
1921,MA,6,Congressional District 6,MA-06,61109617,TRUE,506,BOSTON (MANCHESTER),exact
1922,MA,6,Congressional District 6,MA-06,23481780,TRUE,506,BOSTON (MANCHESTER),exact
1923,MA,6,Congressional District 6,MA-06,34201343,TRUE,506,BOSTON (MANCHESTER),exact
1929,MA,6,Congressional District 6,MA-06,36097433,TRUE,506,BOSTON (MANCHESTER),exact
1930,MA,6,Congressional District 6,MA-06,67852028,TRUE,506,BOSTON (MANCHESTER),exact
1937,MA,6,Congressional District 6,MA-06,189212,TRUE,506,BOSTON (MANCHESTER),exact
1938,MA,6,Congressional District 6,MA-06,83150915,TRUE,506,BOSTON (MANCHESTER),exact
1940,MA,6,Congressional District 6,MA-06,26099797,TRUE,506,BOSTON (MANCHESTER),exact
1944,MA,6,Congressional District 6,MA-06,23904339,TRUE,506,BOSTON (MANCHESTER),exact
1945,MA,6,Congressional District 6,MA-06,11473428,TRUE,506,BOSTON (MANCHESTER),exact
1949,MA,6,Congressional District 6,MA-06,34827934,TRUE,506,BOSTON (MANCHESTER),exact
1950,MA,6,Congressional District 6,MA-06,21626955,TRUE,506,BOSTON (MANCHESTER),exact
1951,MA,6,Congressional District 6,MA-06,37052613,TRUE,506,BOSTON (MANCHESTER),exact
1952,MA,6,Congressional District 6,MA-06,39817066,TRUE,506,BOSTON (MANCHESTER),exact
1960,MA,6,Congressional District 6,MA-06,41479554,TRUE,506,BOSTON (MANCHESTER),exact
1965,MA,6,Congressional District 6,MA-06,2277205,TRUE,506,BOSTON (MANCHESTER),exact
1966,MA,6,Congressional District 6,MA-06,18098036,TRUE,506,BOSTON (MANCHESTER),exact
1969,MA,6,Congressional District 6,MA-06,47139607,TRUE,506,BOSTON (MANCHESTER),exact
1970,MA,6,Congressional District 6,MA-06,21347873,TRUE,506,BOSTON (MANCHESTER),exact
1982,MA,6,Congressional District 6,MA-06,36782034,TRUE,506,BOSTON (MANCHESTER),exact
1983,MA,6,Congressional District 6,MA-06,30817077,TRUE,506,BOSTON (MANCHESTER),exact
1984,MA,6,Congressional District 6,MA-06,19836197,TRUE,506,BOSTON (MANCHESTER),exact
1985,MA,6,Congressional District 6,MA-06,34828194,TRUE,506,BOSTON (MANCHESTER),exact
2019,MA,4,Congressional District 4,MA-04,47508194,TRUE,506,BOSTON (MANCHESTER),exact
2021,MA,8,Congressional District 8,MA-08,48552398,TRUE,506,BOSTON (MANCHESTER),exact
2025,MA,9,Congressional District 9,MA-09,25315437,TRUE,506,BOSTON (MANCHESTER),exact
2026,MA,8,Congressional District 8,MA-08,26600398,TRUE,506,BOSTON (MANCHESTER),exact
2030,MA,4,Congressional District 4,MA-04,39098446,TRUE,506,BOSTON (MANCHESTER),exact
2032,MA,8,Congressional District 8,MA-08,6056006,TRUE,506,BOSTON (MANCHESTER),exact
2035,MA,4,Congressional District 4,MA-04,51426194,TRUE,506,BOSTON (MANCHESTER),exact
2038,MA,4,Congressional District 4,MA-04,68994700,TRUE,506,BOSTON (MANCHESTER),exact
2043,MA,8,Congressional District 8,MA-08,57444973,TRUE,506,BOSTON (MANCHESTER),exact
2045,MA,8,Congressional District 8,MA-08,6924708,TRUE,506,BOSTON (MANCHESTER),exact
2047,MA,9,Congressional District 9,MA-09,1493808,TRUE,506,BOSTON (MANCHESTER),exact
2048,MA,4,Congressional District 4,MA-04,52069118,TRUE,521,PROVIDENCE - NEW BEDFORD,exact
2050,MA,9,Congressional District 9,MA-09,74488964,TRUE,506,BOSTON (MANCHESTER),exact
2052,MA,4,Congressional District 4,MA-04,37319871,TRUE,506,BOSTON (MANCHESTER),exact
2053,MA,2,Congressional District 2,MA-02,29879908,TRUE,506,BOSTON (MANCHESTER),exact
2054,MA,4,Congressional District 4,MA-04,31164729,TRUE,506,BOSTON (MANCHESTER),exact
2056,MA,4,Congressional District 4,MA-04,38584896,TRUE,506,BOSTON (MANCHESTER),exact
2061,MA,9,Congressional District 9,MA-09,54212237,TRUE,506,BOSTON (MANCHESTER),exact
2062,MA,8,Congressional District 8,MA-08,26860703,TRUE,506,BOSTON (MANCHESTER),exact
2062,MA,4,Congressional District 4,MA-04,461509,FALSE,506,BOSTON (MANCHESTER),exact
2066,MA,9,Congressional District 9,MA-09,42726617,TRUE,506,BOSTON (MANCHESTER),exact
2067,MA,4,Congressional District 4,MA-04,58754579,TRUE,506,BOSTON (MANCHESTER),exact
2071,MA,8,Congressional District 8,MA-08,2491313,TRUE,506,BOSTON (MANCHESTER),exact
2072,MA,8,Congressional District 8,MA-08,41662669,TRUE,506,BOSTON (MANCHESTER),exact
2081,MA,8,Congressional District 8,MA-08,44429264,TRUE,506,BOSTON (MANCHESTER),exact
2081,MA,4,Congressional District 4,MA-04,1481008,FALSE,506,BOSTON (MANCHESTER),exact
2090,MA,8,Congressional District 8,MA-08,28204382,TRUE,506,BOSTON (MANCHESTER),exact
2093,MA,4,Congressional District 4,MA-04,56219361,TRUE,506,BOSTON (MANCHESTER),exact
2108,MA,8,Congressional District 8,MA-08,709321,TRUE,506,BOSTON (MANCHESTER),exact
2109,MA,8,Congressional District 8,MA-08,439201,TRUE,506,BOSTON (MANCHESTER),exact
2110,MA,8,Congressional District 8,MA-08,463307,TRUE,506,BOSTON (MANCHESTER),exact
2111,MA,7,Congressional District 7,MA-07,389165,TRUE,506,BOSTON (MANCHESTER),exact
2111,MA,8,Congressional District 8,MA-08,118488,FALSE,506,BOSTON (MANCHESTER),exact
2113,MA,8,Congressional District 8,MA-08,252065,TRUE,506,BOSTON (MANCHESTER),exact
2114,MA,8,Congressional District 8,MA-08,1148431,TRUE,506,BOSTON (MANCHESTER),exact
2115,MA,7,Congressional District 7,MA-07,1840706,TRUE,506,BOSTON (MANCHESTER),exact
2116,MA,7,Congressional District 7,MA-07,1015213,TRUE,506,BOSTON (MANCHESTER),exact
2116,MA,8,Congressional District 8,MA-08,666717,FALSE,506,BOSTON (MANCHESTER),exact
2118,MA,7,Congressional District 7,MA-07,2752698,TRUE,506,BOSTON (MANCHESTER),exact
2118,MA,8,Congressional District 8,MA-08,64380,FALSE,506,BOSTON (MANCHESTER),exact
2119,MA,7,Congressional District 7,MA-07,4183288,TRUE,506,BOSTON (MANCHESTER),exact
2120,MA,7,Congressional District 7,MA-07,1603250,TRUE,506,BOSTON (MANCHESTER),exact
2121,MA,7,Congressional District 7,MA-07,4883837,TRUE,506,BOSTON (MANCHESTER),exact
2122,MA,8,Congressional District 8,MA-08,3031462,TRUE,506,BOSTON (MANCHESTER),exact
2122,MA,7,Congressional District 7,MA-07,1364702,FALSE,506,BOSTON (MANCHESTER),exact
2124,MA,7,Congressional District 7,MA-07,5563817,TRUE,506,BOSTON (MANCHESTER),exact
2124,MA,8,Congressional District 8,MA-08,2122761,FALSE,506,BOSTON (MANCHESTER),exact
2125,MA,8,Congressional District 8,MA-08,3789475,TRUE,506,BOSTON (MANCHESTER),exact
2125,MA,7,Congressional District 7,MA-07,1825417,FALSE,506,BOSTON (MANCHESTER),exact
2126,MA,7,Congressional District 7,MA-07,4729992,TRUE,506,BOSTON (MANCHESTER),exact
2126,MA,8,Congressional District 8,MA-08,5338,FALSE,506,BOSTON (MANCHESTER),exact
2127,MA,8,Congressional District 8,MA-08,5283697,TRUE,506,BOSTON (MANCHESTER),exact
2127,MA,7,Congressional District 7,MA-07,45686,FALSE,506,BOSTON (MANCHESTER),exact
2128,MA,7,Congressional District 7,MA-07,12191104,TRUE,506,BOSTON (MANCHESTER),exact
2128,MA,5,Congressional District 5,MA-05,822892,FALSE,506,BOSTON (MANCHESTER),exact
2129,MA,7,Congressional District 7,MA-07,3505951,TRUE,506,BOSTON (MANCHESTER),exact
2130,MA,8,Congressional District 8,MA-08,5074968,TRUE,506,BOSTON (MANCHESTER),exact
2130,MA,7,Congressional District 7,MA-07,4094561,FALSE,506,BOSTON (MANCHESTER),exact
2131,MA,7,Congressional District 7,MA-07,4710058,TRUE,506,BOSTON (MANCHESTER),exact
2131,MA,8,Congressional District 8,MA-08,2509922,FALSE,506,BOSTON (MANCHESTER),exact
